"Product ID";"Active (0/1)";Name;Categories;"Price tax included";"Tax rules ID";"Wholesale price";"On sale (0/1)";"Discount amount";"Discount percent";"Discount from (yyyy-mm-dd)";"Discount to (yyyy-mm-dd)";"Reference #";"Supplier reference #";Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;"Minimal quantity";Visibility;"Additional shipping cost";"Unit for the unit price";"Unit price";"Short description";Description;Tags;"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Text when in stock";"Text when backorder allowed";"Available for order (0 = No, 1 = Yes)";"Product available date";"Product creation date";"Show price (0 = No, 1 = Yes)";"Image URLs";"Delete existing images (0 = No, 1 = Yes)";"Feature (Name:Value:Position:Customized)";"Available online only (0 = No, 1 = Yes)";Condition;"Customizable (0 = No, 1 = Yes)";"Uploadable files (0 = No, 1 = Yes)";"Text fields (0 = No, 1 = Yes)";"Action when out of stock";"ID / Name of shop";"Advanced Stock Management";"Depends on stock";Warehouse
5238;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1094/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5239;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1095/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5240;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1096/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5241;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1097/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5242;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1098/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5243;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1099/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5244;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1100/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5245;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1101/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5246;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1102/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5247;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1103/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5248;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1104/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5249;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1105/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5250;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1106/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5251;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1107/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5252;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1108/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5253;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1109/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5254;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1110/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5255;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1111/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5256;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1112/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5257;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1113/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5258;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1114/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5259;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1115/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5260;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1116/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5261;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1117/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5262;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1118/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5263;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1119/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5264;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1120/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5265;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1121/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5266;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1122/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5267;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1123/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5268;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1124/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5269;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1125/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5270;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1126/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5271;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1127/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5272;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1128/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5273;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1129/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5274;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1130/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5275;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1131/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5276;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1132/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5277;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1133/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5278;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1134/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5279;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1135/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5280;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1136/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5281;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1137/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5282;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1138/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5283;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1139/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5284;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1140/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5285;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1141/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5286;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1142/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5287;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1143/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5288;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1144/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5289;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1145/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5290;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1146/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5291;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1147/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5292;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1148/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5293;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1149/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5294;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1150/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5295;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1151/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5296;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1152/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5297;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1153/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5298;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1154/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5299;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1155/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5300;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1156/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5301;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1157/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5302;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1158/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5303;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1159/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5304;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1160/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5305;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1161/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5306;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1162/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5307;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1163/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5308;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1164/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5309;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1165/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5310;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1166/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
5311;1;;"На Головну";0;1;0.000000;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;http://sierrademopresta.xn----7sbbighlkm9ahj2air.xn--j1amh/1167/friendly-url-autogeneration-failed.jpg;0;;;new;;;;;1;;;
